id,day_number,title,body,emoji,send_time,is_active,created_at,updated_at,title_en,body_en
0b2b54c8-9ff4-43bd-80a3-8a3a373a1975,283,Ürək döyüntüləri... ❤️,40 həftəni keçdikdə plasentanın vəziyyətini yoxlamaq üçün KTG (NST) müayinəsi vacibdir. Hər şeyin qaydasında olduğundan əmin olun.,❤️,12:00,TRUE,2026-02-11 12:10:24.665821+00,2026-05-20 07:25:14.357854+00,My little heart's beating... ❤️,"After 40 weeks, an NST (Non-Stress Test) is important to check the placenta's condition. Make sure everything is okay."
0c81e884-eb3b-459e-9e4c-250ee35d9884,86,Okean yaradırsan! 🌊,Amniotik maye yenilənir. Körpənin təmiz hovuzda üzməsi üçün bol su içməyi unutma.,🌊,12:00,TRUE,2026-02-11 12:06:37.844674+00,2026-05-20 07:25:14.357854+00,Your baby's world is an ocean! 🌊,The amniotic fluid is being renewed. Don't forget to drink plenty of water so your baby can swim in a clean pool.
0cc5cbcc-4e89-43b3-8303-b5765d583930,115,Barmaq izləri hazır! 🖐️,"Dünyada heç kimdə olmayan o unikal naxışlar artıq formalaşdı. O, indidən bir fərddir. Möhtəşəm deyilmi?",🖐️,12:00,TRUE,2026-02-11 12:06:43.893502+00,2026-05-20 07:25:14.357854+00,Baby's fingerprints are ready! 🖐️,"Those unique patterns, unlike anyone else's in the world, have already formed. They are already an individual. Isn't that amazing?"
0deb48f1-6a30-484b-9569-decc49f2c37c,121,Sümüklər bərkiyir! 🦴,"Rezin kimi yumşaq qığırdaqlar sümüyə çevrilir. Kalsium anbarını doldur, körpənin skeleti polad kimi olsun!",🦴,12:00,TRUE,2026-02-11 12:06:45.112637+00,2026-05-20 07:25:14.357854+00,Baby's bones are strengthening! 🦴,"Soft cartilage, like rubber, is turning into bone. Stock up on calcium to make your baby's skeleton strong as steel!"
0e2e37ee-dd10-44ae-98a1-2379b737ce2b,262,Mən hələ də burdayam! 👋,"Yerim çox dardır, ona görə az tərpənirəm. Amma sən narahatsansa, Təpik Sayğacına daxil ol. Gəl birlikdə sayaq! 🦶",👋,12:00,TRUE,2026-02-11 12:07:15.262547+00,2026-05-20 07:25:14.357854+00,I'm still here! 👋,"My space is getting pretty tight, so I might not move as much. But if you're ever worried, go to the 'Kick Counter' and let's count together! 🦶"
0e5bf60f-0c98-4770-8559-a9df3a31089c,92,Enerji bombası lazımdır 💥,"Körpə sürətlə böyüyür. Qırmızı ət, yumurta və ya paxlalılar... Dəmir və zülal ehtiyatını doldurmağı unutma.",💥,12:00,TRUE,2026-02-11 12:06:39.13239+00,2026-05-20 07:25:14.357854+00,Feeling low on energy? Time for a boost! 💥,"Your baby is growing rapidly. Red meat, eggs, or legumes... Don't forget to replenish your iron and protein reserves."
0e8f121b-aec8-4bf1-b771-2456d0bdda0c,98,Qida axını sürətləndi!,Sən bu gün faydalı nə yedin? Qidalanma siyahısını yoxla! 🥦,👶,12:00,TRUE,2026-02-11 12:06:40.387621+00,2026-05-20 07:25:14.357854+00,Nutrient flow is on the rise!,What healthy foods have you enjoyed today? Check your Nutrition log! 🥦
10bb8281-56bc-44a1-b78e-8cb23edb7f86,248,İmmunitetim güclənir 🛡️,"Səndən mənə keçən antitellər məni mikrob dünyasına hazırlayır. Südün də məni qoruyacaq, Ana!",İ🛡️,12:00,TRUE,2026-02-11 12:07:12.232441+00,2026-05-20 07:25:14.357854+00,My immune system is getting stronger! 🛡️,"The antibodies I'm getting from you are preparing me for the world of germs. Your milk will protect me too, Mama!"
113c2ffd-412e-42e7-9340-2d6ba48c6d05,88,Enerjin geri qayıdır? 🔋,Bu gün özünü necə hiss edirsən? Simptom Gündəliyinə qeyd et! ✅,🔋,12:00,TRUE,2026-02-11 12:06:38.267287+00,2026-05-20 07:25:14.357854+00,Feeling your energy come back? 🔋,How are you feeling today? Make a note in your Symptom Tracker! ✅
1184b7b9-b4b5-43fa-a2bc-fd09d7701438,164,Şəkərli su içdin? 🥤,"Gestasional diabet testi vacibdir. Həm mənim, həm sənin sağlamlığın üçün mütləq yoxlat.",🥤,12:00,TRUE,2026-02-11 12:06:54.027677+00,2026-05-20 07:25:14.357854+00,Did you have a sweet drink? 🥤,The gestational diabetes test is important. Make sure to get tested for both my health and yours.
11db6f3d-a2eb-4392-b358-993a953c992e,186,İlk peyvənd səndən 🛡️,"Səndən ona antitel keçir. Bu, doğuşdan sonrakı ilk aylarda onu qoruyacaq.",İ🛡️,12:00,TRUE,2026-02-11 12:06:58.886805+00,2026-05-20 07:25:14.357854+00,Your first protection comes from me! 🛡️,Antibodies are passing from you to me. This will protect me during my first months after birth.
1228f5ed-c94b-45f8-bf5f-7e475683d6ed,102,Dəmir Ledi sənsən! 🦸‍♀️,Başgicəllənmə olmasın deyə qırmızı ət və ya mərcimək ye. Qidalanmada reseptlər var.,🦸‍♀️,12:00,TRUE,2026-02-11 12:06:41.245288+00,2026-05-20 07:25:14.357854+00,You're an Iron Lady! 🦸‍♀️,"To prevent dizziness, eat red meat or lentils. You'll find recipes in the Nutrition section."
137ef65d-9ea9-410c-9d5d-bbb4811b21f8,4,Detoks zamanıdır! 🚫,"Siqaret, spirtli içki və ya artıq kofein? Onlarla vidalaşmağın tam vaxtıdır. Sağlam ana = Sağlam başlanğıc.",🚫,12:00,TRUE,2026-02-11 12:06:20.381036+00,2026-05-20 07:25:14.357854+00,Time for a detox! 🚫,"Cigarettes, alcohol, or too much caffeine? It's the perfect time to say goodbye to them. A healthy mama means a healthy start for your little one."
1466cb19-fd27-4f75-a79c-d709e1623239,18,Xaşxaş dənəsi qədər 🌱,"Körpə artıq bətnində yerini tutur. Ölçüsü kiçik olsa da, ürəyi formalaşmağa başlayır.",🌱,12:00,TRUE,2026-02-11 12:06:23.475898+00,2026-05-20 07:25:14.357854+00,Tiny as a poppy seed 🌱,"Your baby is already settling into its spot in the womb. Though tiny, their little heart is already starting to form."
153927df-2197-4033-aa1c-31dfbfdf9083,174,Hopp! O səs nə idi? 😳,"Qapı çırpılanda diksindim. Eşitməm çox yaxşıdır, Ana. Sakit musiqi qoy, birlikdə dincələk.",😳,12:00,TRUE,2026-02-11 12:06:56.183505+00,2026-05-20 07:25:14.357854+00,Whoa! What was that sound? 😳,"I startled when the door slammed. My hearing is very good, Mama. Put on some quiet music, let's relax together."
15ce00b6-4caf-41e5-8ad8-51691c8f30be,218,Tıq-tıq! Kim var orda? ✊,Təpiklərim bəzən canını yandırır? Bağışla 🥺 Sadəcə sənə toxunmaq istəyirəm.,✊,12:00,TRUE,2026-02-11 12:07:05.804358+00,2026-05-20 07:25:14.357854+00,"Knock, knock! Who's there? ✊",Do my kicks sometimes feel a bit strong? I'm sorry! 🥺 I just really want to touch you.
17a77385-a0f0-43f1-b604-ef36e1b9f457,74,Qan dövranın coşur! 🌊,"Damarlarında qan miqdarı artır, ürəyin daha sürətli işləyir. Bu sistemin soyudulması üçün su vacibdir. Başın fırlanmasın deyə su içməyi unutma! ✅",🌊,12:00,TRUE,2026-02-11 12:06:35.248983+00,2026-05-20 07:25:14.357854+00,Your blood circulation is surging! 🌊,"Your blood volume is increasing, and your heart is working faster. Water is essential to keep this system cool. Don't forget to drink water to prevent dizziness! ✅"
186bdc98-bb17-499f-bf7e-d9ff9eaa5492,13,Özünə vaxt ayır 💆‍♀️,Stress hormonlarını qovuruq! Bu gün sevdiyin bir filmi izlə və ya ilıq duş qəbul et.,💆‍♀️,12:00,TRUE,2026-02-11 12:06:22.406918+00,2026-05-20 07:25:14.357854+00,Prioritize self-care 💆‍♀️,"Let's banish those stress hormones! Today, watch your favorite movie or take a relaxing warm shower."
1a084eb2-2d29-44b6-a691-ad102b5c44de,94,Şkafına baxış keçir 👗,"Düymələr bağlanmır? Sıxıcı şalvarları qaldır. Geniş, rahat və təbii parçadan olan geyimlərə keçid et.",👗,12:00,TRUE,2026-02-11 12:06:39.563658+00,2026-05-20 07:25:14.357854+00,Time to check your wardrobe! 👗,"Buttons not fastening? Ditch those tight pants. Switch to loose, comfortable clothing made from natural fabrics."
1af4d57c-0075-4fda-8ae2-57d6f0df3dd7,42,Zəncəfil çayı köməyə! 🍵,Ürəkbulanma əl çəkmir? Zəncəfil mədəni sakitləşdirir. Qidalanma bölməsində reseptlər var.,🍵,12:00,TRUE,2026-02-11 12:06:28.502086+00,2026-05-20 07:25:14.357854+00,Ginger tea to the rescue! 🍵,Still battling nausea? Ginger can help soothe your stomach. Check the Nutrition section for some comforting recipes.
1b07a663-2dbb-41a5-b9a0-2b4b252d015a,100,Üzməyi sevirsən? 🏊‍♀️,"O, suyun içində yaşayır. Amniotik mayenin təmiz və bol olması üçün sən də gün ərzində çoxlu su içməlisən.",🏊‍♀️,12:00,TRUE,2026-02-11 12:06:40.817861+00,2026-05-20 07:25:14.357854+00,Enjoying your swim time? 🏊‍♀️,"Your baby lives in fluid. To keep the amniotic fluid clean and plentiful, you should drink plenty of water throughout the day."
1ea8357f-773e-45c8-a5ce-b632b68c81c2,118,Sürətli çatdırılma! 🚚,Mən acanda səni dürtmələyə başlaya bilərəm. Qidalanma bölməsində bu gün üçün faydalı nə var? 😋,🚚,12:00,TRUE,2026-02-11 12:06:44.494356+00,2026-05-20 07:25:14.357854+00,Fast delivery is coming! 🚚,"When I'm hungry, I might start giving you little pokes. What healthy options are in the Nutrition section for today? 😋"
1eaf3d66-fce7-4349-aeaf-3af62fb5c512,246,Otağım hazırdır? 🧸,Beşiyimə baxıb xəyallara dalırsan? Oraya qoyduğun oyuncağı qucaqlamaq üçün səbirsizlənirəm! 🥰,🧸,12:00,TRUE,2026-02-11 12:07:11.772617+00,2026-05-20 07:25:14.357854+00,Is the nursery ready? 🧸,Are you gazing at my crib and getting lost in dreams? I can't wait to cuddle the toy you've placed there for me! 🥰
1eea9abf-8e8e-49f8-aca7-b449e73948c5,46,Qan şəkəri düşməsin! 📉,Mədə boş qaldıqda bulanma artır. Çantanda həmişə kreyker və ya quru meyvə saxla.,📉,12:00,TRUE,2026-02-11 12:06:29.329339+00,2026-05-20 07:25:14.357854+00,Keep your blood sugar stable! 📉,Nausea can worsen when your stomach is empty. Always keep crackers or dried fruit in your bag.
1f094983-199a-44c0-ba29-5474fcd1ba0b,239,O kimin isti əlidir? 🖐️,"Atamdır? Onun toxunuşunu hiss edəndə sakitləşirəm. Ona de ki, mən də əlimi qoydum, beş vuraq! ✋",🖐️,12:00,TRUE,2026-02-11 12:07:10.298106+00,2026-05-20 07:25:14.357854+00,Whose warm hand is that? 🖐️,Is that my Dad? I feel so calm when I feel his touch. Tell him I'm putting my hand out too – let's high-five! ✋
1f7612ce-6ffd-41c2-b5d1-de2a40214c65,292,Təxliyə əmri gəldi? 📢,Həkim Süni sancı deyir? Qorxma. Əsas olan mənim sağ-salamat qucağına gəlməyimdir. Yol fərq etməz!,📢,12:00,TRUE,2026-02-11 12:10:26.559633+00,2026-05-20 07:25:14.357854+00,Is it 'go time' yet? 📢,Is the doctor talking about induction? Don't worry. The main thing is for me to arrive safely in your arms. The journey doesn't matter!
20943f1e-d4df-412e-9bff-ad93646d91c9,63,Hərəkət zamanı 🧘‍♀️,"Hərəkət etmək istəyirsən? Məşqlər bölməsində sənə uyğun nələr var, baxaq?",🧘‍♀️,12:00,TRUE,2026-02-11 12:06:32.93445+00,2026-05-20 07:25:14.357854+00,Time for some gentle movement 🧘‍♀️,Feeling like you want to move your body? Let's explore what's suitable for you in the Exercises section!
20bf8c66-4b67-4eac-9759-383a08875de7,168,"Ana, mən darıxıram! 🤸","Sən sakit duranda mən oyanıram. Qarnını sığalla, bəlkə sənə kiçik bir təpiklə cavab verdim?",🤸,12:00,TRUE,2026-02-11 12:06:54.888683+00,2026-05-20 07:25:14.357854+00,"Mom, I'm bored! 🤸","When you're still, I wake up. Stroke your belly; maybe I'll give you a little kick back?"
222ef9f4-b496-4bfc-b795-b205f25d7c39,253,Dirsəyimi hiss etdin? 💪,"Bağışla, Ana! Gərnəşmək istəyirəm, amma yerim yoxdur. Qarnın əyri-üyrü görünəndə mənə gülürsən? 😄",💪,12:00,TRUE,2026-02-11 12:07:13.294726+00,2026-05-20 07:25:14.357854+00,Did you feel my elbow? 💪,"Sorry, Mama! I want to stretch, but I don't have much room. Do you laugh at me when your belly looks lopsided? 😄"
22f8517a-e978-4689-beff-108150f23b01,107,Sol tərəf üstə yat 🛌,"Kürəyi üstə yatmaq qan dövranını çətinləşdirə bilər. Sol tərəf həm sənə, həm körpəyə daha çox oksigen verir.",🛌,12:00,TRUE,2026-02-11 12:06:42.280458+00,2026-05-20 07:25:14.357854+00,Remember to sleep on your left side! 🛌,Sleeping on your back can make blood circulation difficult. Lying on your left side provides more oxygen to both you and your baby.
23425b07-63ff-4191-a065-718ed3a783d1,271,Qızıl Süd gəldimi? ✨,"Döşlərdən sarımtıl maye gələ bilər və bu, körpənin ilk peyvəndidir. Bloqlarda əmizdirmə haqqında oxuyun. 📖",✨,12:00,TRUE,2026-02-11 12:07:17.098715+00,2026-05-20 07:25:14.357854+00,Has the 'liquid gold' arrived? ✨,"You might notice a yellowish fluid from your breasts, which is actually your baby's first 'vaccine' – colostrum! Read more about breastfeeding in our blogs. 📖"
2383cc1a-d388-4623-bfbc-9b03b5278f79,171,Saçlarım rənglənir! 🎨,"Genetik lotereya başladı. Sarışın, qara, yoxsa kürən? Saçımın piqmenti yaranır. Səncə kimə oxşayacağam?",🎨,12:00,TRUE,2026-02-11 12:06:55.531811+00,2026-05-20 07:25:14.357854+00,My hair is getting its color! 🎨,"The genetic lottery has begun! Will I be blonde, dark-haired, or a redhead? My hair pigment is forming. Who do you think I'll look like?"
23ae0c73-2d4e-42be-98d5-a256a7fc152c,247,"Aşağı enirəm, hiss edirsən? ⬇️","Çanaq sümüklərinin arasına yerləşirəm. İndi daha rahat nəfəs alacaqsan, amma tualetə tez-tez qaçacaqsan! 🤭",⬇️,12:00,TRUE,2026-02-11 12:07:12.00849+00,2026-05-20 07:25:14.357854+00,"I'm dropping lower, do you feel me? ⬇️","I'm settling down into your pelvis. You'll breathe easier now, but you'll be rushing to the bathroom more often! 🤭"
23bdc5ce-4bf9-4c06-b27f-3cf7672d0391,189,Mən ritm tuturam 🥁,"Ürəyim dəqiq vurur, nəfəs almağa məşq edirəm. Hərdən hıçqırıram.",🥁,12:00,TRUE,2026-02-11 12:06:59.521128+00,2026-05-20 07:25:14.357854+00,Finding my rhythm 🥁,"My heart beats steadily, and I'm practicing my breathing. Sometimes, I even get the hiccups!"
2496cef6-77ee-4345-81fb-7ae6ee89a5c4,124,Qəribə yuxular görürsən? 😴,"Hormonlar gecələri kinoya çevirə bilər. Qorxma, bu normaldır. Yuxularını Əhval Gündəliyinə qeyd et!",😴,12:00,TRUE,2026-02-11 12:06:45.710004+00,2026-05-20 07:25:14.357854+00,Strange dreams lately? 😴,"Hormones can sometimes make your nights feel like a movie! Don't worry, this is completely normal. Try recording your dreams in your Mood Diary!"
24a71b37-df5d-44b3-a005-e5736c2b3038,214,Baş-ayaq dayanmışam! 🙃,"Həyatı tərs görmək maraqlıdır! Doğuşa hazırlaşıram, Ana. Bu pozisiyada sənə daha yaxınam.",🙃,12:00,TRUE,2026-02-11 12:07:04.886441+00,2026-05-20 07:25:14.357854+00,I've flipped upside down! 🙃,"It's quite a view from here! I'm getting ready for birth, Mama. In this position, I feel even closer to you."
24bc4a35-8099-475a-bea1-67cccf403b8e,223,O böyük gün... ✨,"Tələsməyək, amma çantamızı yavaş-yavaş yığaq. Xəstəxana Çantası siyahısında nələr var, baxaq?",✨,12:00,TRUE,2026-02-11 12:07:06.834026+00,2026-05-20 07:25:14.357854+00,The big day is coming! ✨,"No need to rush, but it's a good idea to start packing our hospital bag little by little. What's on the 'Hospital Bag Checklist'?"
26be4f7a-020a-4656-9916-24ee79dcc7a2,161,İlk nəfəs məşqləri! 🫁,Ağciyərlərimdə surfactant yaranır. Bu maddə mən doğulanda ilk nəfəsimi almağa kömək edəcək. Məşq edirəm!,İ🫁,12:00,TRUE,2026-02-11 12:06:53.380383+00,2026-05-20 07:25:14.357854+00,First breathing exercises! 🫁,Surfactant is forming in my lungs. This substance will help me take my first breath when I'm born. I'm practicing!
2743aaf7-db86-4143-a5f6-a342a96beb63,96,Lifli qida qəhrəmandır 🌾,"Həzmi yaxşılaşdırmaq üçün yulaf, tərəvəz və meyvəyə üstünlük ver. Qidalanma bölməsində dadlı salatlar var.",🌾,12:00,TRUE,2026-02-11 12:06:39.985383+00,2026-05-20 07:25:14.357854+00,Fiber-rich foods are your champions! 🌾,"To improve digestion, prioritize oats, vegetables, and fruits. You'll find delicious salads in the Nutrition section."
2781a73f-51c3-4a91-8e1e-4ee828c3f885,110,Qəbizlikdən qaç 🏃‍♀️,"Dərman əvəzinə bol su iç, gavalı qurusu və kivi ye.",🏃‍♀️,12:00,TRUE,2026-02-11 12:06:42.884262+00,2026-05-20 07:25:14.357854+00,Beat constipation! 🏃‍♀️,"Instead of medication, drink plenty of water and eat prunes and kiwi."
27ba2d28-f6c7-4448-bd98-0c87bc789c84,165,Qarnında xətt var? ➖,"Linea Nigra hormonların işidir. Qorxma, doğuşdan sonra itəcək. Sən hər halınla gözəlsən!",➖,12:00,TRUE,2026-02-11 12:06:54.255385+00,2026-05-20 07:25:14.357854+00,Linea nigra showing? ➖,"That Linea Nigra is due to hormones. Don't worry, it will fade after birth. You are beautiful in every way!"
283efed7-5c27-4325-a5d1-abc7b9874001,198,Xasiyyətim necə olacaq? ✨,"İnadkar, yoxsa duyğusal? Mənim doğulacağım tarixə görə bürcüm nə deyir? Sənin bürcünlə uyğun gəlirəm? Gəl Ulduz Falına baxaq! 🌠",✨,12:00,TRUE,2026-02-11 12:07:01.509199+00,2026-05-20 07:25:14.357854+00,What will my baby's personality be like? ✨,Stubborn or emotional? What does my zodiac sign say based on my due date? Will I be compatible with your sign? Let's check the Horoscope! 🌠
29fd118b-28ca-4783-a20d-0dfe1f9257be,6,Gələcəyi planla 💭,Hamiləlik Albomuna ilk 'başlanğıc' fotonu yükləmək istəməzsən?,💭,12:00,TRUE,2026-02-11 12:06:20.859193+00,2026-05-20 07:25:14.357854+00,Planning your beautiful future 💭,Ready to upload your first 'beginning' photo to your Pregnancy Album?
2a7b5422-c620-43f8-9faf-09db6234cc0f,191,"Xoş gəldin, 3-cü Trimestr! 🏁","Son mərhələ başladı! İndi bədənin daha ağırlaşacaq, amma finiş xətti görünür. Səbrli ol, Ana!",🏁,12:00,TRUE,2026-02-11 12:06:59.991308+00,2026-05-20 07:25:14.357854+00,"Welcome, Third Trimester! 🏁","The final countdown has begun! Your body will feel heavier now, Mama, but the finish line is truly in sight. Stay patient, my dear Mama!"
2ac8ff81-e925-4d31-8ac2-6b55896aedfb,112,Ayaqların qıcolur? 🦵,"Maqnezium və Kalsium çatışmazlığı ola bilər. Banan, badam və ya qatıq ye. Bol su içməyi də unutma!",🦵,12:00,TRUE,2026-02-11 12:06:43.287079+00,2026-05-20 07:25:14.357854+00,Got leg cramps? 🦵,"You might have a magnesium and calcium deficiency. Eat bananas, almonds, or yogurt. Don't forget to drink plenty of water too!"
2ba98fa8-fbf2-4460-81c1-96e992eb2cff,77,Çatlara Yox de! 🧴,"Qarnın hələ çıxmasa da, dərini nəmləndir. Badam və ya kokos yağı qaşınmanı da alır.",🧴,12:00,TRUE,2026-02-11 12:06:35.877361+00,2026-05-20 07:25:14.357854+00,Say 'no' to stretch marks! 🧴,"Even if your belly isn't showing yet, moisturize your skin. Almond or coconut oil can also relieve itching."
2bb496d6-7982-41e7-af5d-07497cf28d32,215,Qarnın bərkiyir? 🤰,"Qorxma, Mələyim! Bu sadəcə məşqdir. Biz komanda kimi o böyük günə hazırlaşırıq!",🤰,12:00,TRUE,2026-02-11 12:07:05.186758+00,2026-05-20 07:25:14.357854+00,Is your belly feeling tight? 🤰,"Don't worry, my Angel! This is just practice. We're a team, getting ready for the big day!"
2c4aee4a-e8a9-4bb3-96b6-16fd76a9994b,238,Yolu yoxlayıram! 🔦,"Başım aşağıdadır, çıxış qapısına baxıram. Sən sadəcə dərindən nəfəs al, hər şey əla olacaq!",🔦,12:00,TRUE,2026-02-11 12:07:10.031884+00,2026-05-20 07:25:14.357854+00,I'm exploring the path! 🔦,"My head is down, looking towards the exit. Just take a deep breath, everything will be great!"
2d850fd8-33a5-4d99-8d38-9501167a4a14,199,Qabırğaların ağrıyır? 🥊,"Bağışla Ana, yerim azdır. Ayaqlarımı uzadanda sənin qabırğalarına dəyirəm. Düz oturmaq sənə kömək edə bilər.",🥊,12:00,TRUE,2026-02-11 12:07:01.71318+00,2026-05-20 07:25:14.357854+00,Ribs hurting? 🥊,"Oops, sorry Mom! I'm running out of space in here. When I stretch my legs, I might kick your ribs. Sitting up straight could really help you feel more comfortable."
2e44c870-ae65-48e2-ad71-57a350b34616,249,Mənim ilk paltarım hanı? 👕,Xəstəxana çantasını yığmısan? Mənə geyindirəcəyin o kiçik tulumu sığalla...,👕,12:00,TRUE,2026-02-11 12:07:12.447033+00,2026-05-20 07:25:14.357854+00,Where's my first outfit? 👕,Have you packed your hospital bag? Gently caress that tiny onesie you'll dress me in...
2efc37a3-7408-4f42-8512-00545c8b1565,176,Həzm tənbəlləşib? 🐌,"Progesteron bağırsaqları yavaşladır. Ərik qurusu, gavalı və kəpəkli çörək sənin xilaskarın ola bilər.",🐌,12:00,TRUE,2026-02-11 12:06:56.668488+00,2026-05-20 07:25:14.357854+00,Is your digestion feeling sluggish? 🐌,"Progesterone slows down your intestines. Dried apricots, prunes, and whole-wheat bread can be your saviors."
302938ba-54dd-42b1-8785-76afddeea091,149,Mədən yanır? 🔥,"Uşaqlıq mədəni sıxır. Az-az, amma tez-tez ye. Yeməkdən dərhal sonra uzanma, dik otur.",🔥,12:00,TRUE,2026-02-11 12:06:50.869838+00,2026-05-20 07:25:14.357854+00,Heartburn? 🔥,"Your uterus is pressing on your stomach. Eat small, frequent meals. Don't lie down right after eating; sit upright."
