id,day_number,info,is_active,created_at,updated_at,info_en
27c1de50-2c42-464a-b6bf-b96b6763bf44,920,"Övladının hansı zəka sahələrinə sahib olduğunu kəşf etmək və bunları inkişaf etdirmək üçün bəzi tövsiyələr var. Bunlardan ən çox üstünlük veriləni zəka sahələrini inkişaf etdirməyə yönəlmiş oyun və oyuncaqlardır. 2.5 yaş dövründə uşağınla müxtəlif fəaliyyətlər edərək, onun hansı sahəyə daha çox maraq göstərdiyini və hansı sahədə daha uğurlu olduğunu müəyyən edə bilərsən. Məsələn, iri hissəli pazllar, iç-içə keçən qutu oyunları, küçədə qaçmaq, qarşıya çıxan kiçik maneələrin üzərindən tullanmaq olduqca əyləncəli olacaq. Top atmaq və tutmaq, qumdan fiqurlar düzəltmək və ya qumda gizlədilmiş əşyaları tapmaq kimi qum oyunları da uşağının zəkasını inkişaf etdirən məşğuliyyətlərdir. Şübhəsiz ki, qumla oynamaq demək olar hər uşağın sevəcəyi bir fəaliyyətdir. Üstəlik, qumda oynamaq üçün yay aylarını gözləməyə ehtiyac yoxdur. Övladının boyuna uyğun bir masa üzərinə hündür kənarlı bir qabın içinə təmiz qum qoyaraq evdə də oynamasını və barmaq əzələlərini möhkəmləndirməsini təmin edə bilərsən.",TRUE,2026-03-21 14:02:58.913319+00,2026-03-21 14:14:25.832037+00,"There are several tips to help you discover and develop your child's intelligence. Among the most recommended are games and toys designed to foster different areas of intelligence. Around 2.5 years old, by engaging in various activities with your child, you can identify which areas they show more interest in and where they excel. For instance, large-piece puzzles, nesting box games, running outside, and jumping over small obstacles will be quite fun. Sand games like throwing and catching a ball, making figures from sand, or finding hidden objects in the sand are also great for stimulating your child's intellect. Playing with sand is undoubtedly an activity almost every child will love. Plus, you don't need to wait for summer to enjoy sand play. You can provide clean sand in a high-edged container on a table suitable for your child's height, allowing them to play at home and strengthen their finger muscles."
27c8f700-edb4-4233-8b6f-05e91bb19bd4,326,"Körpənin oyuncaq seçimi, inkişafına və qazandığı yeni bacarıqlara uyğun olaraq hər dövrdə yenilənir. Məsələn, bu dövrdə incə motor bacarıqları inkişaf etməyə başlayan körpən üçün rəngli qələmlər və boyama kitabları almaq əla fikir ola bilər! 😊 Bu cür məşğuliyyətlər körpəni həm çox əyləndirir, həm də barmaqlarını necə istifadə edəcəyini daha yaxşı qavradığı üçün incə motorikası inkişaf edir və yaradıcılığı artır. Bununla yanaşı, körpənin uda bilməyəcəyi ölçüdə olan iri parçalı Legolar və sökülüb-yığılan oyuncaqlar da onun zehni inkişafı üçün seçə biləcəyin oyuncaqlardandır. Körpən bu dövrdə oyuncaqları ilə oynamağı sevdiyi qədər səninlə vaxt keçirməyi də sevir. Buna görə də körpənlə birlikdə aynanın qarşısına keçib komik üz ifadələri edə bilərsiniz. Beləliklə, körpən həm çox əylənəcək, həm də səni, özünü və ətrafını daha ətraflı şəkildə kəşf etmə fürsəti qazanacaq. Yaxşı əyləncələr! 😊",TRUE,2026-02-12 05:05:28.062755+00,2026-03-21 14:14:14.656387+00,"Your baby's toy selection evolves with their development and newly acquired skills at each stage. For example, colorful pencils and coloring books can be an excellent idea for your baby at this stage, as their fine motor skills are beginning to develop! 😊 Such activities are not only very entertaining for your baby but also improve their fine motor skills and creativity as they better understand how to use their fingers. Additionally, large building blocks (like Legos) that your baby cannot swallow, and toys that can be taken apart and reassembled, are also great choices for their mental development. At this stage, your baby loves playing with their toys just as much as they love spending time with you. So, you can stand in front of a mirror together and make funny faces. This way, your baby will have a lot of fun and also get the chance to discover you, themselves, and their surroundings in more detail. Have fun! 😊"
281b9ff9-cb00-4dc1-92db-2e3ae08fcf60,1286,"Sağlam qidalanma vərdişinin qazanılması üçün körpəniz yemək vaxtının gəldiyini və qida qəbul etdiyini dərk etməlidir. Yemək saatlarını ötürməyin, övladınızla birlikdə masaya əyləşin və yemək seçməyərək ona nümunə olun. Onun sərbəst yemək yeməsinə, süfrə qaydalarına əməl etməsinə və süfrəni sizinlə birlikdə qurmasına şərait yaradın. Yemək zamanı ətrafda diqqətini yayındıracaq amillərin olmamasına diqqət yetirin. Dünyanın ən sağlam qidasını yesə belə, övladınızın ara yeməklərində də yediyinə fokuslana biləcəyi bir mühitdə olması vacibdir. Unutmayın ki, fiziki aktivlik də sağlam qidalanmada mühüm rol oynayır. Gün ərzində enerjisini atan uşaq daha iştahlı olacaq. Eyni qayda yuxusunu tam alan uşaqlar üçün də keçərlidir.",TRUE,2026-03-21 14:03:00.390068+00,2026-03-21 14:14:32.758218+00,"For your child to adopt healthy eating habits, they need to understand that it's mealtime and that they are consuming food. Don't skip meals; sit at the table with your child and be a role model by not being a picky eater. Create an environment that allows them to eat freely, follow table manners, and help set the table with you. During meals, ensure there are no distractions around. Even if your child eats the healthiest food in the world, it's important for them to be in an environment where they can focus on what they're eating, even during snacks. Remember that physical activity also plays a crucial role in healthy eating. A child who expends energy during the day will have a better appetite. The same applies to children who get enough sleep."
28ae02f7-da1a-49dd-85b2-b82676a86611,193,"Körpən üçün ən vacib qida mənbəyi hələ də sənin südün və ya süni qidadır. Əlavə qidaya keçiş dövründə əmizdirməyə qarşı qətiyyən laqeyd olmamalı və azaltmamalısan. 6-8-ci aylar arasında əlavə qidalar, həkimin əksini demədiyi halda, sadəcə dadımlıq və keçiş məqsədilə verilir; bu dövrdə ana südü əsas qida olaraq qalır. Əlavə qidaya keçərkən körpəndəki bəzi inkişaf əlamətlərini də izləməlisən. Məsələn, bu dövrdə onun başını dik tutması, otura bilməsi, əl və göz koordinasiyasının inkişaf etməsi gözlənilir. İlk dəfə fərqli dadlarla tanış olan körpən, qidanı dili ilə itələyə və ya yeməkdən imtina edə bilər. Bu, tamamilə normaldır və zamanla keçəcək bir refleksdir. Zamanla körpənin ağzını açma, udma və çeynəmə vərdişləri inkişaf edəcək. Buna görə də keçiş dövründə olan körpəni məcbur etməməli və verdiyin əlavə qidaların sadəcə ana südünün tamamlayıcısı olduğunu unutmamalısan.",TRUE,2026-02-12 05:05:27.048139+00,2026-03-21 14:14:11.933398+00,"Your breast milk or formula remains the most vital source of nutrition for your baby. During the transition to complementary feeding, you absolutely must not neglect or reduce breastfeeding. Between 6-8 months, solid foods are primarily offered for tasting and transition purposes, unless your doctor advises otherwise; breast milk remains the main source of nutrition during this period. When starting solids, you should also observe certain developmental readiness signs in your baby. For example, during this time, they are expected to have good head control, be able to sit independently, and develop hand-eye coordination. Your baby, encountering different tastes for the first time, might push food out with their tongue or refuse to eat. This is completely normal and a reflex that will diminish over time. Eventually, your baby will develop habits of opening their mouth, swallowing, and chewing. Therefore, you should not force your baby during this transitional period and remember that any solids you offer are merely complementary to breast milk."
28fd7c5d-9fca-4359-bc66-b636a21a6247,834,"Körpənizlə yemək məsələsində böyük bir mübarizə apardığınızı bilirik. Narahat olmayın, çünki sizinlə eyni hissləri paylaşan saysız-hesabsız ana var! :) Bu prosesdə körpənizin sevdiyi və sevmədiyi yeməklər olduğunu və onları yeməsi üçün məcbur etməməli olduğunuzu unutmayın. Gözləntilərinizin real olması və həm özünüzü, həm də körpənizi çətinə salmamanız sizi olduqca rahatladacaqdır. Valideynlərin çarəsiz qaldıqda ən çox müraciət etdikləri üsul telefon və televizordur. Lakin bu cihazlarla uşağın diqqətini yayındıraraq ona nəsə yedirmək öyrənmə və qavrama inkişafı baxımından mənfi nəticələr doğurur. Körpənizi bu yaşlarda süfrə və yemək masası mühitinə alışdırmağa başlamağınız ən doğrusudur. Bu yaşlarda qazanılan bu vərdiş gələcəkdə onun daha tez adaptasiya olmasına və müntəzəm yemək vərdişinin formalaşmasına kömək edəcəkdir.",TRUE,2026-03-21 14:02:58.501806+00,2026-03-21 14:14:24.392508+00,"We understand you might be in a major battle with your little one when it comes to mealtimes. Don't worry, countless other moms share your feelings! :) During this process, remember that your child will have foods they love and foods they dislike, and you shouldn't force them to eat. Having realistic expectations and avoiding putting undue pressure on both yourself and your child will bring you immense relief. When parents feel desperate, the most common solution they turn to is phones and televisions. However, distracting a child with these devices to get them to eat has negative consequences for their learning and cognitive development. It's best to start getting your child accustomed to the dinner table and mealtime environment at this age. This habit, formed early, will help them adapt more quickly in the future and establish regular eating habits."
2904fd26-1eca-4d37-8e98-2e316a3eec9b,147,"Körpəni əmizdirərkən ağzını düzgün istifadə edə bilmədiyini, qidalanmanın uzun çəkdiyini, tez-tez fasilə verdiyini, təlaşlı olduğunu və gözlənilən çəkini almadığını düşünürsən? Cavabın hədirsə, körpəndə dil bağı ola bilər. Yoxlatmağını məsləhət görürük. Dil bağı səbəbindən körpələr əmərkən döşü tam qavraya bilmir, yetərincə qidalana bilmir və buna bağlı olaraq çəki itirə bilirlər. Həmçinin südü və ya butulka ilə aldığı qidanı dilləri ilə geri itələyə bilmədikləri üçün bəzi qidalanma pozğunluqları da yarana bilər. Dil bağı – dilin ağız dibinə yapışmasını təmin edən bir toxuma parçasıdır. Dilin rahat hərəkət edə bilməsi üçün bu toxumanın dildən bir qədər ayrılması lazımdır. Bəzən, xüsusən də irsi olaraq bu ayrılma baş vermir və dilin hərəkətləri məhdudlaşır. Həkimlər bunu hər zaman yoxlamaya bilər və fərqinə varmaq da həmişə asan olmur. Lakin körpənin həkimi diaqnozu gec qoysa belə, bu, müalicə oluna bilən bir haldır.",TRUE,2026-02-12 05:05:26.717784+00,2026-03-21 14:14:11.270564+00,"Are you noticing that your baby isn't using their mouth correctly while breastfeeding, feeding takes a long time, they frequently pause, seem anxious, or aren't gaining weight as expected? If so, your baby might have a tongue tie. We recommend getting it checked. Due to a tongue tie, babies may not be able to latch properly onto the breast, may not feed sufficiently, and can consequently experience weight loss. Additionally, some feeding difficulties can arise because they can't effectively push milk or formula back with their tongue. A tongue tie is a piece of tissue that connects the tongue to the floor of the mouth. For the tongue to move freely, this tissue needs to be somewhat detached from the tongue. Sometimes, especially genetically, this detachment doesn't occur, limiting the tongue's movements. Doctors may not always check for this, and it's not always easy to notice. However, even if your baby's doctor diagnoses it late, it is a treatable condition."
29360a2f-1179-4451-8558-fbdf819c9334,357,"Əmzik istifadəsinin, xüsusilə ilk bir illik müddətdə qəfil körpə ölümü sindromu riskini azaltdığına dair bir çox araşdırma var. Ancaq körpəsi üçün əmzik istifadə edən analardansansa, seçim edərkən və istifadə müddəti barədə məlumatlı olmalısan. Diqqət etməli olduğun ən vacib məqam körpənin inkişafı və yaşıdır. Çünki yaşına və inkişafına uyğun olmayan əmziklər ağız və diş quruluşunu asanlıqla poza bilər. Həmçinin, istifadə etdiyin əmziyin BPA tərkibli plastikdən olmamasına çox diqqət etməlisən. Diş çıxarma dövründə isə plastik əmziklər əvəzinə, körpənin dişləmə hissini təmin etmək və onu rahatlatmaq üçün kauçuk əmziklərdən istifadə edə bilərsən. Gün ərzində isə daha rahat nəfəs almasını təmin edən dəlikli plastik əmziklərə üstünlük verə bilərsən.",TRUE,2026-02-12 05:05:28.386274+00,2026-03-21 14:14:15.032077+00,"Many studies indicate that pacifier use, especially during the first year, reduces the risk of Sudden Infant Death Syndrome (SIDS). However, if you are a mother who uses a pacifier for your baby, you should be informed about selecting the right one and the duration of its use. The most important point to consider is your baby's development and age, as pacifiers unsuitable for their age and development can easily deform their mouth and tooth structure. Additionally, you must be very careful to ensure that the pacifier you use is not made of BPA-containing plastic. During the teething period, instead of plastic pacifiers, you can use rubber pacifiers to satisfy your baby's urge to chew and provide comfort. For daily use, you can opt for vented plastic pacifiers that allow for easier breathing."
2939358c-07a1-4bb3-8bed-d3d00dfe6abc,683,"Körpələrin çirkli sularla təması nəticəsində yoluxa biləcəyi əsas xəstəliklər vəba, amöblü dizenteriya, basilli dizenteriya və yatalaqdır (tifo). Basilli dizenteriya isti iqlimlərdə, xüsusilə yay aylarında tez-tez rast gəlinir və əsasən 1-4 yaş arası uşaqlara təsir edir. Şigella adlı mikroorqanizmlərin səbəb olduğu bu xəstəlik çirkli sular, yoluxmuş şəxslər və milçəklər vasitəsilə keçir. Amöblü dizenteriya isə gigiyena qaydalarına əməl olunmayan, təmiz içməli suyun çatışmadığı yerlərdə daha çox yayılır. Vəba təmiz olmayan sularla suvarılan məhsulların istehlakı nəticəsində uşaqlarda görülə bilər. Yatalaq isə insan tullantıları ilə çirklənmiş sular və bu suların kənd təsərrüfatında istifadəsi nəticəsində yaranan ciddi xəstəlikdir. Çirkli sularla keçən bütün bu xəstəliklər körpənizdə ishal, qızdırma, mədə ağrıları, ciddi su və elektrolit itkisinə səbəb ola bilər. Bu səbəbdən körpənizin şübhəli su ilə təmas etdiyini düşünürsünüzsə, dərhal həkiminizlə məsləhətləşin.",TRUE,2026-03-21 14:02:57.632889+00,2026-03-21 14:14:21.660877+00,"Key diseases babies can contract through contact with contaminated water include cholera, amoebic dysentery, bacillary dysentery, and typhoid fever. Bacillary dysentery is common in warm climates, especially during summer months, and primarily affects children aged 1-4 years. Caused by microorganisms called Shigella, this disease is transmitted through contaminated water, infected individuals, and flies. Amoebic dysentery, on the other hand, is more prevalent in areas with poor hygiene and a lack of clean drinking water. Cholera can occur in children due to the consumption of produce irrigated with unclean water. Typhoid fever is a serious illness resulting from water contaminated with human waste and its use in agriculture. All these waterborne diseases can cause diarrhea, fever, stomach pain, and severe fluid and electrolyte loss in your baby. Therefore, if you suspect your baby has come into contact with questionable water, consult your doctor immediately."
295fa9e3-3754-4afa-a728-c53e7964be12,1005,"Aparılan araşdırmalar göstərir ki, anaların böyük bir hissəsi yuxunun əhəmiyyəti haqqında kifayət qədər məlumata sahib deyil. Mükəmməl bir gecə yuxusu körpənizin gün boyu öyrəndiklərini sistemləşdirməsinə, enerji ehtiyatını yeniləməsinə və yeni günə xoşbəxt, gümrah, ən əsası isə öyrənməyə açıq başlamasına şərait yaradaraq zehni inkişafını sürətləndirir. Körpənizin yuxu problemləri yaşaması uzun müddətdə beyin inkişafında geriliyə səbəb ola bilər və sağlam böyüməsinə mane olar. Çünki hazırkı yaş dövrü zehni inkişaf və sağlam böyümə üçün çox kritikdir. Bu dövrdə körpənizin beyni məlumatları süngər kimi çəkir. Beyin inkişafının təxminən 75-80%-i bu dövrdə tamamlanır və beynin ölçüsü demək olar ki, yetkinlikdəki ölçüsünə çatır. Bu dövrdəki səhvlərin və səhlənkarlıqların gələcəkdə bərpası mümkün olmaya bilər. Bu səbəbdən fasiləsiz gecə yuxuları, xüsusilə REM yuxusu, körpənizin potensial beyin inkişafını reallaşdırması üçün həyati rol oynayır.",TRUE,2026-03-21 14:02:59.318896+00,2026-03-21 14:14:27.591867+00,"Research shows that many mothers are not fully aware of the importance of sleep. A perfect night's sleep accelerates your child's mental development by allowing them to organize what they learned throughout the day, replenish their energy reserves, and start a new day happy, refreshed, and most importantly, ready to learn. Sleep problems in your child can lead to long-term delays in brain development and hinder healthy growth. Because the current age period is critical for mental development and healthy growth. During this time, your child's brain absorbs information like a sponge. Approximately 75-80% of brain development is completed during this period, and the brain almost reaches its adult size. Mistakes and negligence during this crucial phase might be irreversible later in life. Therefore, uninterrupted night sleep, especially REM sleep, plays a vital role in your child realizing their full brain development potential."
2a1076da-9d2a-4614-8f87-b9105c907fbb,681,"Körpənizin sürətlə yeridiyi və ya qaçdığı anlarda tez-tez yıxıldığını müşahidə edə bilərsiniz. Bu hal valideynlər üçün adətən narahatlıq doğurur. Əslində körpənizin tez-tez yıxılmasının səbəbi, yeriyərkən basdığı yerə deyil, daha çox ətrafa baxmasıdır. Fokus nöqtəsi addımlarında və ya yerdə olmayan körpə hər zaman hara getdiyinə diqqət yetirməyə bilər. Tarazlıq və koordinasiyasını böyüklər qədər effektiv istifadə edə bilməyən körpəniz üçün qarşısına çıxan maneələr yıxılma riski yaradır. İnkişaf mərhələləri baxımından normal qəbul edilən bu vəziyyətin qarşısını almaq çox vaxt mümkün olmur. Bununla belə, bəzi təhlükəsizlik tədbirləri görməyiniz vacibdir. Məsələn, körpənizin sərt və sürüşkən zəminlər yerinə, əsasən xalça ilə örtülmüş sahələrdə yeriməsini təmin edə bilərsiniz. Yaşadığı məkanda iti künclü mebelləri qoruyucu vasitələrlə örtə, dayaq üçün tutunduğu əşyaları isə divara sabitləyə bilərsiniz.",TRUE,2026-03-21 14:02:57.632889+00,2026-03-21 14:14:21.364166+00,"You might observe your baby frequently falling when they are walking quickly or running. This situation usually causes concern for parents. Actually, the reason your baby falls frequently is that they tend to look around more than at where they are stepping while walking. A baby whose focus is not on their steps or the ground might not always pay attention to where they are going. For your baby, who cannot use their balance and coordination as effectively as adults, obstacles in their path pose a falling risk. This situation, considered normal in terms of developmental stages, often cannot be prevented. Nevertheless, it's important to take some safety precautions. For example, you can ensure your baby walks mainly on carpeted areas instead of hard and slippery surfaces. In their living space, you can cover sharp-edged furniture with protective guards and secure items they might hold onto for support to the wall."
2a252a94-6183-4f26-b967-1e55f04f7793,899,"Uşağınız bu dövrdə fərqli əşya və hadisələrə qarşı bəzi vərdişlər və ya təkrarlanan maraqlar inkişaf etdirə bilər. Eyni cizgi filminə təkrar-təkrar baxmaq, eyni nağılı dinləmək, hər yerə sevimli oyuncağını və ya yorğanını aparmaq 2-5 yaş arası uşaqlarda tez-tez rast gəlinən hallardır. Bu yaş dövründə uşaqlarda təkrarlanan davranış və vərdişlərə rast gəlmək normal inkişaf prosesinin bir hissəsidir. Həmişə eyni stəkandan su içmək istəməsi, sevimli cizgi film qəhrəmanının şəkli və ya sevdiyi rənglə bağlı ola bilər. Valideynlər bu vəziyyət təkrarlandıqda bəzən narahat olurlar, lakin bu inkişaf xüsusiyyəti olan davranışlar adətən 5 yaşından sonra azalmağa başlayır.",TRUE,2026-03-21 14:02:58.69791+00,2026-03-21 14:14:25.566301+00,"During this period, your child may develop certain habits or repetitive interests towards different objects and events. Watching the same cartoon repeatedly, listening to the same story, or taking their favorite toy or blanket everywhere are common occurrences in children aged 2-5 years. Encountering repetitive behaviors and habits at this age is a normal part of the developmental process. Wanting to drink water from the same cup every time might be related to their favorite cartoon character's picture or a preferred color. Parents sometimes worry when this situation repeats, but these developmental behaviors usually begin to diminish after the age of 5."
2a7f4e56-4746-44ba-a23e-5b21fa398b44,718,"Hər bir valideyn körpəsinə limitlər qoymaq məsələsində fərqli yanaşır. Bu yanaşmaları üç qrupa bölmək olar: limit qoya bilməyənlər, limitlər mövzusunda qərarsız olanlar və sərt limitlər qoyanlar. Limit qoya bilməyən ailələr, adətən, körpələri xoşbəxt olsun və məhdudiyyət görməsin deyə, tamamilə sərbəst bir böyütmə tərzi seçirlər. Lakin limit tanımayan uşaqlar məktəb dövründə və yetkinlik yaşlarında cəmiyyətə uyğunlaşmaqda çox çətinlik çəkirlər. Qərarsız ailələr isə olduqları mühitə və o anki əhvallarına görə fərqli yanaşma nümayiş etdirirlər. Limitlərin müəyyənləşməsi və uşaq tərəfindən mənimsənilməsi üçün ardıcıllıq şərtdir. Qeyri-ardıcıl qaydalar körpənin beynini qarışdıra bilər. Sərt limit qoyan ailələr isə övladlarının azadlığını böyük ölçüdə məhdudlaşdırırlar və bu, uşağın tamamilə valideyn nəzarətində olması deməkdir. Buna görə də, körpənizin limitlərini onun yaşına və inkişafına uyğun tənzimləməlisiniz. Övladınız öz azadlıq sahəsini və bu sahənin harada bitdiyini bilməlidir. Ardıcıl və qətiyyətli davranmaq körpənizin inkişafı üçün çox vacibdir.",TRUE,2026-03-21 14:02:57.96177+00,2026-03-21 14:14:22.099765+00,"Every parent approaches the issue of setting boundaries for their child differently. These approaches can be divided into three groups: those who cannot set limits, those who are indecisive about limits, and those who set strict limits. Families who cannot set limits often choose a completely free-range parenting style, hoping their children will be happy and experience no restrictions. However, children who grow up without limits often struggle to adapt to society during school age and adulthood. Indecisive families, on the other hand, show different approaches depending on the environment and their current mood. Consistency is essential for limits to be established and internalized by the child. Inconsistent rules can confuse a baby's developing mind. Families who set strict limits severely restrict their children's freedom, which means the child is entirely under parental control. Therefore, you must adjust your child's limits to their age and development. Your child needs to understand their sphere of freedom and where that sphere ends. Being consistent and firm is crucial for your baby's development."
2add9cbb-bed9-4a33-8609-e9090d87a0b2,849,"Tualet vərdişinə tam yiyələnmək körpəniz üçün kifayət qədər böyük bir addım və çətin bir tapşırıqdır. Əgər hələ də bu prosesdəsinizsə, diqqət yetirməli olduğunuz məqamlar var. Məsələn, bağçaya başlamaq, süddən kəsilmək və köçmək kimi böyük dəyişikliklər ərəfəsində tualet təliminə başlamaq uyğun deyil. Bunun üçün həm körpənizin hazır olması, həm də dövrün münasib olması şərtdir. Eyni zamanda, körpəniz qədər sizin də buna hazır olmağınız lazımdır. Çünki bu vərdiş bəzi uşaqlar üçün daha çətin ola bilər. Bu dövrdə ardıcıl və səbirli olmanız vacibdir. Övladınızı günahlandırmamaq, prosesi təbii qarşılamaq və ona bol-bol sevgi göstərmək işinizi xeyli asanlaşdıracaq.",TRUE,2026-03-21 14:02:58.501806+00,2026-03-21 14:14:24.555883+00,"Mastering toilet habits is quite a big step and a challenging task for your baby. If you are still in this process, there are points you need to pay attention to. For example, it is not appropriate to start toilet training during major changes like starting daycare, weaning, or moving. Both your baby's readiness and the suitability of the timing are essential for this. At the same time, you also need to be ready, as this habit can be more difficult for some children. During this period, being consistent and patient is important. Not blaming your child, accepting the process naturally, and showing them plenty of love will make your job much easier."
2af2018e-44d1-408e-a2eb-5673d76e91c6,174,"Körpənin beyin hüceyrələri arasında əlaqələrin qurulması nəticəsində onun qavrayışı xeyli inkişaf edib. Bunun sayəsində körpən artıq yeni bacarıqlar qazanır. Bunlardan ən maraqlısı isə odur ki, o artıq adını söylədiyini və ona səsləndiyini başa düşür! 😊 Doğulduğu andan etibarən ona adı ilə müraciət edilməsi, körpənin bu səsləri beyninə yazaraq yadda saxlamasına kömək edir. Eyni səsləri tez-tez eşidən körpən artıq öz adını tanıya bilir. İnkişafın başqa bir nəticəsi kimi, o artıq ailə üzvləri ilə yad insanları bir-birindən ayıra bilir. Buna görə də, körpən yad birini gördükdə yadırğaya, vəziyyəti anlamağa çalışarkən dodaqlarını büzə və ağlaya bilər. Hətta aləmi bir-birinə qata bilər. Hazırlıqlı ol, bizdən deməsi! 😊",TRUE,2026-02-12 05:05:27.048139+00,2026-03-21 14:14:11.626285+00,"Thanks to the formation of connections between their brain cells, your baby's perception has significantly developed. As a result, your baby is now acquiring new skills. One of the most interesting is that they now understand when you say their name and call out to them! 😊 Addressing them by name from birth helps your baby's brain record and remember these sounds. By frequently hearing the same sounds, your baby can now recognize their own name. Another result of their development is that they can now distinguish family members from unfamiliar people. Consequently, when your baby sees a stranger, they might become shy, purse their lips, and cry as they try to understand the situation. They might even cause a big fuss. Be prepared, just a heads-up from us! 😊"
2b2331d6-6e4d-4acf-ab51-52a8995652bb,492,"Bütün dünyada olduğu kimi, ölkəmizdə də mütəxəssislər ana südünün əhəmiyyətini xüsusi vurğulayırlar. Əgər körpəni əmizdirirsənsə, onu süddən nə vaxt kəsəcəyini düşünməyə başlamış ola bilərsən. Ümumi yanaşma, körpə 24 ayını tamamlayana qədər əmizdirməyə davam etməkdir. Körpən onu əmizdirdiyin hər an səndən ən yaxşı şəkildə faydalanmağa davam edəcək. Ancaq hər hansı bir səbəbdən və ya sağlamlıq probleminə görə körpəni süddən kəsmək istəyirsənsə, diqqət etməli olduğun bəzi məqamlar var. Körpəni nə qədər müddət əmizdirəcəyin tamamilə sənin şəxsi və emosional qərarındır. Süddən kəsməyə qərar verdiyində, körpənin huzurlu olduğu bir zamanı seçmək çox vacibdir. Xüsusilə diş çıxarma, sıçrayış dövrü, xəstəlik və ya dayə dəyişikliyi kimi stresli dövrlərdə bu cəhdlərdən uzaq durmalısan. Bir çox mütəxəssis, körpəni birdən-birə süddən kəsmək əvəzinə, bunu zamana yayaraq etməyi məsləhət görür. Xalq arasında bilinənin əksinə, döş ucuna acı bir maddə sürmək körpənlə arandakı güvən bağını zədələyəcəyi üçün qətiyyən istifadə edilməməlidir.",TRUE,2026-02-12 05:05:29.027627+00,2026-03-21 14:14:17.880953+00,"Experts worldwide, including in our country, specifically emphasize the importance of breast milk. If you are breastfeeding your baby, you might have started wondering when to wean them. The general approach is to continue breastfeeding until your baby completes 24 months. Your baby will continue to benefit maximally from you every moment you breastfeed. However, if you wish to wean your baby for any reason or due to a health problem, there are some points you should pay attention to. How long you breastfeed your baby is entirely your personal and emotional decision. When you decide to wean, it's crucial to choose a time when your baby is peaceful and settled. You should particularly avoid these attempts during stressful periods such as teething, growth spurts, illness, or a change in caregivers. Many experts advise against weaning your baby abruptly; instead, they recommend doing it gradually over time. Contrary to popular belief, applying a bitter substance to your nipple should absolutely not be used, as it will damage the bond of trust between you and your baby."
2b51d001-1cfb-4b5b-bddc-35b70fcc2c0e,615,"Kalsium mineralı körpənin orqanizmində ən çox olan qeyri-təbii birləşmədir. Bu mərhələdə körpənin qanının hər 10 millilitrində təxminən 1 mq kalsium olur. Kalsium körpənin inkişaf etməkdə olan sümük metabolizması və əzələləri üçün ən vacib maddələrdən biridir. Yeni sümük yaranmasında, dişlərin strukturunda, qan laxtalanmasında, sinir sisteminin tənzimlənməsində və sağlam hormon balansının qorunmasında böyük rol oynayır. Körpən ehtiyacı olan kalsiumu qidalar vasitəsilə alır. Əgər kifayət qədər kalsium qəbul etməzsə, orqanizm dişlərdə və toxumalarda olan kalsiumu istifadə etməyə başlayır. Bu isə körpənin dişlərinin və sümüklərinin həssaslaşmasına, asan qırılmasına səbəb ola bilər. Körpənin gündəlik 800 mq kalsiuma ehtiyacı var. Süd və süd məhsulları, yaşıl yarpaqlı tərəvəzlər, qulançar, bəhməz, kişmiş, qara gavalı qurusu, paxlalılar, brokoli, bamya, balqabaq, kələm, qoz və balıq körpən üçün əla kalsium mənbələridir.",TRUE,2026-03-21 14:02:57.386557+00,2026-03-21 14:14:20.065321+00,"Calcium is the most abundant mineral in your baby's body. At this stage, your baby's blood contains approximately 1 mg of calcium per 10 milliliters. Calcium is one of the most vital substances for your baby's developing bone metabolism and muscles. It plays a significant role in new bone formation, tooth structure, blood clotting, nervous system regulation, and maintaining a healthy hormone balance. Your baby gets the calcium they need through food. If they don't consume enough calcium, their body starts to draw calcium from their teeth and tissues. This can make your baby's teeth and bones sensitive and prone to breakage. Your baby needs 800 mg of calcium daily. Milk and dairy products, green leafy vegetables, asparagus, molasses, raisins, dried prunes, legumes, broccoli, okra, pumpkin, cabbage, walnuts, and fish are excellent sources of calcium for your baby."
